5.884764339138851501e+05,1.030883909165991007e-23,4.023508946002606086e-25,1.488736667026492655e+08,1.749647963143571839e+07
5.992764339138851501e+05,1.068998278195972013e-23,4.248765264154983301e-25,1.488468123351614773e+08,1.781651653551872820e+07
6.100764339138851501e+05,1.107800554928888261e-23,4.482255625427790729e-25,1.488194732862602770e+08,1.813649542473084107e+07
6.208764339138851501e+05,1.147290458506161874e-23,4.724126027593731554e-25,1.487916497538311481e+08,1.845641527041070163e+07
6.316764339138851501e+05,1.187467703197826795e-23,4.974522341339698715e-25,1.487633419391917884e+08,1.877627504479236901e+07
6.424764339138851501e+05,1.228331998410123658e-23,5.233590308121317718e-25,1.487345500470868051e+08,1.909607372102043405e+07
6.532764339138851501e+05,1.269883048693218961e-23,5.501475538022879273e-25,1.487052742856822908e+08,1.941581027316509560e+07
6.640764339138851501e+05,1.312120553749047676e-23,5.778323507622747163e-25,1.486755148665602207e+08,1.973548367623719200e+07
6.748764339138851501e+05,1.355044208439279421e-23,6.064279557864318488e-25,1.486452720047129393e+08,2.005509290620321780e+07
6.856764339138851501e+05,1.398653702793407191e-23,6.359488891932627201e-25,1.486145459185373783e+08,2.037463694000027329e+07
6.964764339138851501e+05,1.442948722016958766e-23,6.664096573136672667e-25,1.485833368298293352e+08,2.069411475555098429e+07
7.072764339138851501e+05,1.487928946499830092e-23,6.978247522797554065e-25,1.485516449637775719e+08,2.101352533177839220e+07
7.180764339138851501e+05,1.533594051824738842e-23,7.302086518142495112e-25,1.485194705489578247e+08,2.133286764862078056e+07
7.288764339138851501e+05,1.579943708775800826e-23,7.635758190204840860e-25,1.484868138173268437e+08,2.165214068704647943e+07
7.396764339138851501e+05,1.626977583347225123e-23,7.979407021730110114e-25,1.484536750042161644e+08,2.197134342906861007e+07
7.504764339138851501e+05,1.674695336752129406e-23,8.333177345088180635e-25,1.484200543483260274e+08,2.229047485775980726e+07
7.612764339138851501e+05,1.723096625431474875e-23,8.697213340191686087e-25,1.483859520917189419e+08,2.260953395726687089e+07
7.720764339138851501e+05,1.772181101063120502e-23,9.071659032420718415e-25,1.483513684798133969e+08,2.292851971282540262e+07
7.828764339138851501e+05,1.821948410570993944e-23,9.456658290553896259e-25,1.483163037613773644e+08,2.324743111077437550e+07
7.936764339138851501e+05,1.872398196134381769e-23,9.852354824705892154e-25,1.482807581885218024e+08,2.356626713857066259e+07
8.044764339138851501e+05,1.923530095197335761e-23,1.025889218427149108e-24,1.482447320166939199e+08,2.388502678480353206e+07
8.152764339138851501e+05,1.975343740478196484e-23,1.067641375587626114e-24,1.482082255046705902e+08,2.420370903920907155e+07
8.260764339138851501e+05,2.027838759979233212e-23,1.110506276133391361e-24,1.481712389145514965e+08,2.452231289268460125e+07
8.368764339138851501e+05,2.081014776996397894e-23,1.154498225561042379e-24,1.481337725117522776e+08,2.484083733730299398e+07
8.476764339138851501e+05,2.134871410129195775e-23,1.199631512479500108e-24,1.480958265649975240e+08,2.515928136632699147e+07
8.584764339138851501e+05,2.189408273290668870e-23,1.245920408407797235e-24,1.480574013463138044e+08,2.547764397422343865e+07
8.692764339138851501e+05,2.244624975717494640e-23,1.293379167573565954e-24,1.480184971310225129e+08,2.579592415667749196e+07
8.800764339138851501e+05,2.300521121980196625e-23,1.342022026712232487e-24,1.479791141977327466e+08,2.611412091060675308e+07
8.908764339138851501e+05,2.357096311993467931e-23,1.391863204866926277e-24,1.479392528283339143e+08,2.643223323417538404e+07
9.016764339138851501e+05,2.414350141026607858e-23,1.442916903189110450e-24,1.478989133079884648e+08,2.675026012680814415e+07
9.124764339138851501e+05,2.472282199714067845e-23,1.495197304739940900e-24,1.478580959251244366e+08,2.706820058920438588e+07
9.232764339138851501e+05,2.530892074066109679e-23,1.548718574292362636e-24,1.478168009714279771e+08,2.738605362335199863e+07
9.340764339138851501e+05,2.590179345479573612e-23,1.603494858133948334e-24,1.477750287418356836e+08,2.770381823254130408e+07
9.448764339138851501e+05,2.650143590748755501e-23,1.659540283870487932e-24,1.477327795345270336e+08,2.802149342137889192e+07
9.556764339138851501e+05,2.710784382076393569e-23,1.716868960230336584e-24,1.476900536509165466e+08,2.833907819580140710e+07
9.664764339138851501e+05,2.772101287084762130e-23,1.775494976869525790e-24,1.476468513956460059e+08,2.865657156308927760e+07
9.772764339138851501e+05,2.834093868826875228e-23,1.835432404177647210e-24,1.476031730765766203e+08,2.897397253188039362e+07
9.880764339138851501e+05,2.896761685797794600e-23,1.896695293084514703e-24,1.475590190047810078e+08,2.929128011218373105e+07
9.988764339138851501e+05,2.960104291946045484e-23,1.959297674867612108e-24,1.475143894945351183e+08,2.960849331539291516e+07
1.009676433913885150e+06,3.024121236685138233e-23,2.023253560960332277e-24,1.474692848633101583e+08,2.992561115429973230e+07
1.020476433913885150e+06,3.088812064905193362e-23,2.088576942761015816e-24,1.474237054317644238e+08,3.024263264310758561e+07
1.031276433913885150e+06,3.154176316984673573e-23,2.155281791442794669e-24,1.473776515237349868e+08,3.055955679744489491e+07
1.042076433913885150e+06,3.220213528802217452e-23,2.223382057764248997e-24,1.473311234662293792e+08,3.087638263437842950e+07
1.052876433913885150e+06,3.286923231748575445e-23,2.292891671880881029e-24,1.472841215894171596e+08,3.119310917242660373e+07
1.063676433913885150e+06,3.354304952738651026e-23,2.363824543157416163e-24,1.472366462266214788e+08,3.150973543157268688e+07
1.074476433913885150e+06,3.422358214223641212e-23,2.436194559980932792e-24,1.471886977143104672e+08,3.182626043327798322e+07
1.085276433913885150e+06,3.491082534203278742e-23,2.510015589574832610e-24,1.471402763920886517e+08,3.214268320049493015e+07
1.096076433913885150e+06,3.560477426238173593e-23,2.585301477813654336e-24,1.470913826026882827e+08,3.245900275768014789e+07
1.106876433913885150e+06,3.630542399462256181e-23,2.662066049038737092e-24,1.470420166919604540e+08,3.277521813080743328e+07
1.117676433913885150e+06,3.701276958595317528e-23,2.740323105874740801e-24,1.469921790088663995e+08,3.309132834738067910e+07
1.128476433913885150e+06,3.772680603955647591e-23,2.820086429047029467e-24,1.469418699054685235e+08,3.340733243644674495e+07
1.139276433913885150e+06,3.844752831472772923e-23,2.901369777199922477e-24,1.468910897369214296e+08,3.372322942860826105e+07
1.150076433913885150e+06,3.917493132700287777e-23,2.984186886715820925e-24,1.468398388614628911e+08,3.403901835603637248e+07
1.160876433913885150e+06,3.990900994828785721e-23,3.068551471535214810e-24,1.467881176404047310e+08,3.435469825248342752e+07
1.171676433913885150e+06,4.064975900698881176e-23,3.154477222977575536e-24,1.467359264381236732e+08,3.467026815329557657e+07
1.182476433913885150e+06,4.139717328814329697e-23,3.241977809563141416e-24,1.466832656220520437e+08,3.498572709542535990e+07
1.193276433913885150e+06,4.215124753355241706e-23,3.331066876835600228e-24,1.466301355626685023e+08,3.530107411744417995e+07
1.204076433913885150e+06,4.291197644191385560e-23,3.421758047185675063e-24,1.465765366334886551e+08,3.561630825955472142e+07
1.214876433913885150e+06,4.367935466895588185e-23,3.514064919675620077e-24,1.465224692110556662e+08,3.593142856360334903e+07
1.225676433913885150e+06,4.445337682757222703e-23,3.608001069864629831e-24,1.464679336749306321e+08,3.624643407309238613e+07
1.236476433913885150e+06,4.523403748795790676e-23,3.703580049635168811e-24,1.464129304076831341e+08,3.656132383319234848e+07
1.247276433913885150e+06,4.602133117774591346e-23,3.800815387020225190e-24,1.463574597948815525e+08,3.687609689075411856e+07
1.258076433913885150e+06,4.681525238214483146e-23,3.899720586031496900e-24,1.463015222250833809e+08,3.719075229432107508e+07
1.268876433913885150e+06,4.761579554407729848e-23,4.000309126488511484e-24,1.462451180898254812e+08,3.750528909414108843e+07
1.279676433913885150e+06,4.842295506431939575e-23,4.102594463848687823e-24,1.461882477836141884e+08,3.781970634217853844e+07
1.290476433913885150e+06,4.923672530164086685e-23,4.206590029038344121e-24,1.461309117039155662e+08,3.813400309212618321e+07
1.301276433913885150e+06,5.005710057294620642e-23,4.312309228284653649e-24,1.460731102511453629e+08,3.844817839941703528e+07
1.312076433913885150e+06,5.088407515341664226e-23,4.419765442948561443e-24,1.460148438286590278e+08,3.876223132123609632e+07
1.322876433913885150e+06,5.171764327665289910e-23,4.528972029358659033e-24,1.459561128427416682e+08,3.907616091653209180e+07
1.333676433913885150e+06,5.255779913481886752e-23,4.639942318646021612e-24,1.458969177025979161e+08,3.938996624602910131e+07
1.344476433913885150e+06,5.340453687878604872e-23,4.752689616580020862e-24,1.458372588203417659e+08,3.970364637223810703e+07
1.355276433913885150e+06,5.425785061827887496e-23,4.867227203405110502e-24,1.457771366109862924e+08,4.001720035946852714e+07
1.366076433913885150e+06,5.511773442202081771e-23,4.983568333678589699e-24,1.457165514924334586e+08,4.033062727383960783e+07
1.376876433913885150e+06,5.598418231788127733e-23,5.101726236109350959e-24,1.456555038854636252e+08,4.064392618329182267e+07
1.387676433913885150e+06,5.685718829302333103e-23,5.221714113397619105e-24,1.455939942137252390e+08,4.095709615759814531e+07
1.398476433913885150e+06,5.773674629405224478e-23,5.343545142075678401e-24,1.455320229037243426e+08,4.127013626837526262e+07
